SRC_DOMAIN -> DEST_DOMAIN
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> id.wikipedia.org
map-bms.wikipedia.org -> ace.wikipedia.org
map-bms.wikipedia.org -> bjn.wikipedia.org
map-bms.wikipedia.org -> bug.wikipedia.org
map-bms.wikipedia.org -> jv.wikipedia.org
map-bms.wikipedia.org -> ms.wikipedia.org
map-bms.wikipedia.org -> tet.wikipedia.org
map-bms.wikipedia.org -> su.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> meta.wikimedia.org
map-bms.wikipedia.org -> en.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> de.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> fr.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> nl.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> it.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> ru.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> es.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> sv.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> pl.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> ja.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> pt.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> zh.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> vi.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> id.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> no.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> fi.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> ca.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> uk.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> hu.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> cs.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> tr.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> ro.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> ko.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> eo.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> da.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> ar.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> vo.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> sk.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> sr.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> lt.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> he.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> bg.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> fa.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> sl.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> war.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> hr.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> hi.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> et.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> simple.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> incubator.wikimedia.org
map-bms.wikipedia.org -> meta.wikimedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> meta.wikimedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> commons.wikimedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wiktionary.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikibooks.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikisource.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> map-bms.wikiquote.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> en.wikinews.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> en.wikiversity.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> species.wikimedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> meta.wikimedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> foundation.wikimedia.org
map-bms.wikipedia.org -> meta.wikimedia.org
map-bms.wikipedia.org -> map-bms.wikipedia.org
map-bms.wikipedia.org -> ab.wikipedia.org
map-bms.wikipedia.org -> ace.wikipedia.org
map-bms.wikipedia.org -> ady.wikipedia.org
map-bms.wikipedia.org -> af.wikipedia.org
map-bms.wikipedia.org -> als.wikipedia.org
map-bms.wikipedia.org -> alt.wikipedia.org
map-bms.wikipedia.org -> am.wikipedia.org
map-bms.wikipedia.org -> ami.wikipedia.org
map-bms.wikipedia.org -> an.wikipedia.org
map-bms.wikipedia.org -> ang.wikipedia.org
map-bms.wikipedia.org -> ann.wikipedia.org
map-bms.wikipedia.org -> anp.wikipedia.org
map-bms.wikipedia.org -> ar.wikipedia.org
map-bms.wikipedia.org -> arc.wikipedia.org
map-bms.wikipedia.org -> ary.wikipedia.org
map-bms.wikipedia.org -> arz.wikipedia.org
map-bms.wikipedia.org -> as.wikipedia.org
map-bms.wikipedia.org -> ast.wikipedia.org
map-bms.wikipedia.org -> atj.wikipedia.org
map-bms.wikipedia.org -> av.wikipedia.org
map-bms.wikipedia.org -> avk.wikipedia.org
map-bms.wikipedia.org -> awa.wikipedia.org
map-bms.wikipedia.org -> ay.wikipedia.org
map-bms.wikipedia.org -> az.wikipedia.org
map-bms.wikipedia.org -> azb.wikipedia.org
map-bms.wikipedia.org -> ba.wikipedia.org
map-bms.wikipedia.org -> ban.wikipedia.org
map-bms.wikipedia.org -> bar.wikipedia.org
map-bms.wikipedia.org -> bat-smg.wikipedia.org
map-bms.wikipedia.org -> bbc.wikipedia.org
map-bms.wikipedia.org -> bcl.wikipedia.org
map-bms.wikipedia.org -> bdr.wikipedia.org
map-bms.wikipedia.org -> be-tarask.wikipedia.org
map-bms.wikipedia.org -> be.wikipedia.org
map-bms.wikipedia.org -> bew.wikipedia.org
map-bms.wikipedia.org -> bg.wikipedia.org
map-bms.wikipedia.org -> bh.wikipedia.org
map-bms.wikipedia.org -> bi.wikipedia.org
map-bms.wikipedia.org -> bjn.wikipedia.org
map-bms.wikipedia.org -> blk.wikipedia.org
map-bms.wikipedia.org -> bm.wikipedia.org
map-bms.wikipedia.org -> bn.wikipedia.org
map-bms.wikipedia.org -> bo.wikipedia.org
map-bms.wikipedia.org -> bpy.wikipedia.org
map-bms.wikipedia.org -> br.wikipedia.org
map-bms.wikipedia.org -> bs.wikipedia.org
map-bms.wikipedia.org -> btm.wikipedia.org
map-bms.wikipedia.org -> bug.wikipedia.org
map-bms.wikipedia.org -> bxr.wikipedia.org
map-bms.wikipedia.org -> ca.wikipedia.org
map-bms.wikipedia.org -> cbk-zam.wikipedia.org
map-bms.wikipedia.org -> cdo.wikipedia.org
map-bms.wikipedia.org -> ce.wikipedia.org
map-bms.wikipedia.org -> ceb.wikipedia.org
map-bms.wikipedia.org -> ch.wikipedia.org
map-bms.wikipedia.org -> chr.wikipedia.org
map-bms.wikipedia.org -> chy.wikipedia.org
map-bms.wikipedia.org -> ckb.wikipedia.org
map-bms.wikipedia.org -> co.wikipedia.org
map-bms.wikipedia.org -> cr.wikipedia.org
map-bms.wikipedia.org -> crh.wikipedia.org
map-bms.wikipedia.org -> cs.wikipedia.org
map-bms.wikipedia.org -> csb.wikipedia.org
map-bms.wikipedia.org -> cu.wikipedia.org
map-bms.wikipedia.org -> cv.wikipedia.org
map-bms.wikipedia.org -> cy.wikipedia.org
map-bms.wikipedia.org -> da.wikipedia.org
map-bms.wikipedia.org -> dag.wikipedia.org
map-bms.wikipedia.org -> de.wikipedia.org
map-bms.wikipedia.org -> dga.wikipedia.org
map-bms.wikipedia.org -> din.wikipedia.org
map-bms.wikipedia.org -> diq.wikipedia.org
map-bms.wikipedia.org -> dsb.wikipedia.org
map-bms.wikipedia.org -> dtp.wikipedia.org
map-bms.wikipedia.org -> dty.wikipedia.org
map-bms.wikipedia.org -> dv.wikipedia.org
map-bms.wikipedia.org -> dz.wikipedia.org
map-bms.wikipedia.org -> ee.wikipedia.org
map-bms.wikipedia.org -> el.wikipedia.org
map-bms.wikipedia.org -> eml.wikipedia.org
map-bms.wikipedia.org -> en.wikipedia.org
map-bms.wikipedia.org -> eo.wikipedia.org
map-bms.wikipedia.org -> es.wikipedia.org
map-bms.wikipedia.org -> et.wikipedia.org
map-bms.wikipedia.org -> eu.wikipedia.org
map-bms.wikipedia.org -> ext.wikipedia.org
map-bms.wikipedia.org -> fa.wikipedia.org
map-bms.wikipedia.org -> fat.wikipedia.org
map-bms.wikipedia.org -> ff.wikipedia.org
map-bms.wikipedia.org -> fi.wikipedia.org
map-bms.wikipedia.org -> fiu-vro.wikipedia.org
map-bms.wikipedia.org -> fj.wikipedia.org
map-bms.wikipedia.org -> fo.wikipedia.org
map-bms.wikipedia.org -> fon.wikipedia.org
map-bms.wikipedia.org -> fr.wikipedia.org
map-bms.wikipedia.org -> frp.wikipedia.org
map-bms.wikipedia.org -> frr.wikipedia.org
map-bms.wikipedia.org -> fur.wikipedia.org
map-bms.wikipedia.org -> fy.wikipedia.org
map-bms.wikipedia.org -> ga.wikipedia.org
map-bms.wikipedia.org -> gag.wikipedia.org
map-bms.wikipedia.org -> gan.wikipedia.org
map-bms.wikipedia.org -> gcr.wikipedia.org
map-bms.wikipedia.org -> gd.wikipedia.org
map-bms.wikipedia.org -> gl.wikipedia.org
map-bms.wikipedia.org -> glk.wikipedia.org
map-bms.wikipedia.org -> gn.wikipedia.org
map-bms.wikipedia.org -> gom.wikipedia.org
map-bms.wikipedia.org -> gor.wikipedia.org
map-bms.wikipedia.org -> got.wikipedia.org
map-bms.wikipedia.org -> gpe.wikipedia.org
map-bms.wikipedia.org -> gu.wikipedia.org
map-bms.wikipedia.org -> guc.wikipedia.org
map-bms.wikipedia.org -> gur.wikipedia.org
map-bms.wikipedia.org -> guw.wikipedia.org
map-bms.wikipedia.org -> gv.wikipedia.org
map-bms.wikipedia.org -> ha.wikipedia.org
map-bms.wikipedia.org -> hak.wikipedia.org
map-bms.wikipedia.org -> haw.wikipedia.org
map-bms.wikipedia.org -> he.wikipedia.org
map-bms.wikipedia.org -> hi.wikipedia.org
map-bms.wikipedia.org -> hif.wikipedia.org
map-bms.wikipedia.org -> hr.wikipedia.org
map-bms.wikipedia.org -> hsb.wikipedia.org
map-bms.wikipedia.org -> ht.wikipedia.org
map-bms.wikipedia.org -> hu.wikipedia.org
map-bms.wikipedia.org -> hy.wikipedia.org
map-bms.wikipedia.org -> hyw.wikipedia.org
map-bms.wikipedia.org -> ia.wikipedia.org
map-bms.wikipedia.org -> iba.wikipedia.org
map-bms.wikipedia.org -> id.wikipedia.org
map-bms.wikipedia.org -> ie.wikipedia.org
map-bms.wikipedia.org -> ig.wikipedia.org
map-bms.wikipedia.org -> igl.wikipedia.org
map-bms.wikipedia.org -> ik.wikipedia.org
map-bms.wikipedia.org -> ilo.wikipedia.org
map-bms.wikipedia.org -> inh.wikipedia.org
map-bms.wikipedia.org -> io.wikipedia.org
map-bms.wikipedia.org -> is.wikipedia.org
map-bms.wikipedia.org -> it.wikipedia.org
map-bms.wikipedia.org -> iu.wikipedia.org
map-bms.wikipedia.org -> ja.wikipedia.org
map-bms.wikipedia.org -> jam.wikipedia.org
map-bms.wikipedia.org -> jbo.wikipedia.org
map-bms.wikipedia.org -> jv.wikipedia.org
map-bms.wikipedia.org -> ka.wikipedia.org
map-bms.wikipedia.org -> kaa.wikipedia.org
map-bms.wikipedia.org -> kab.wikipedia.org
map-bms.wikipedia.org -> kai.wikipedia.org
map-bms.wikipedia.org -> kaj.wikipedia.org
map-bms.wikipedia.org -> kbd.wikipedia.org
map-bms.wikipedia.org -> kbp.wikipedia.org
map-bms.wikipedia.org -> kcg.wikipedia.org
map-bms.wikipedia.org -> kg.wikipedia.org
map-bms.wikipedia.org -> kge.wikipedia.org
map-bms.wikipedia.org -> ki.wikipedia.org
map-bms.wikipedia.org -> kk.wikipedia.org
map-bms.wikipedia.org -> kl.wikipedia.org
map-bms.wikipedia.org -> km.wikipedia.org
map-bms.wikipedia.org -> kn.wikipedia.org
map-bms.wikipedia.org -> knc.wikipedia.org
map-bms.wikipedia.org -> ko.wikipedia.org
map-bms.wikipedia.org -> koi.wikipedia.org
map-bms.wikipedia.org -> krc.wikipedia.org
map-bms.wikipedia.org -> ks.wikipedia.org
map-bms.wikipedia.org -> ksh.wikipedia.org
map-bms.wikipedia.org -> ku.wikipedia.org
map-bms.wikipedia.org -> kus.wikipedia.org
map-bms.wikipedia.org -> kv.wikipedia.org
map-bms.wikipedia.org -> kw.wikipedia.org
map-bms.wikipedia.org -> ky.wikipedia.org
map-bms.wikipedia.org -> la.wikipedia.org
map-bms.wikipedia.org -> lad.wikipedia.org
map-bms.wikipedia.org -> lb.wikipedia.org
map-bms.wikipedia.org -> lbe.wikipedia.org
map-bms.wikipedia.org -> lez.wikipedia.org
map-bms.wikipedia.org -> lfn.wikipedia.org
map-bms.wikipedia.org -> lg.wikipedia.org
map-bms.wikipedia.org -> li.wikipedia.org
map-bms.wikipedia.org -> lij.wikipedia.org
map-bms.wikipedia.org -> lld.wikipedia.org
map-bms.wikipedia.org -> lmo.wikipedia.org
map-bms.wikipedia.org -> ln.wikipedia.org
map-bms.wikipedia.org -> lo.wikipedia.org
map-bms.wikipedia.org -> lt.wikipedia.org
map-bms.wikipedia.org -> ltg.wikipedia.org
map-bms.wikipedia.org -> lv.wikipedia.org
map-bms.wikipedia.org -> mad.wikipedia.org
map-bms.wikipedia.org -> mai.wikipedia.org
map-bms.wikipedia.org -> mdf.wikipedia.org
map-bms.wikipedia.org -> mg.wikipedia.org
map-bms.wikipedia.org -> mhr.wikipedia.org
map-bms.wikipedia.org -> mi.wikipedia.org
map-bms.wikipedia.org -> min.wikipedia.org
map-bms.wikipedia.org -> mk.wikipedia.org
map-bms.wikipedia.org -> ml.wikipedia.org
map-bms.wikipedia.org -> mn.wikipedia.org
map-bms.wikipedia.org -> mni.wikipedia.org
map-bms.wikipedia.org -> mnw.wikipedia.org
map-bms.wikipedia.org -> mos.wikipedia.org
map-bms.wikipedia.org -> mr.wikipedia.org
map-bms.wikipedia.org -> mrj.wikipedia.org
map-bms.wikipedia.org -> ms.wikipedia.org
map-bms.wikipedia.org -> mt.wikipedia.org
map-bms.wikipedia.org -> mwl.wikipedia.org
map-bms.wikipedia.org -> my.wikipedia.org
map-bms.wikipedia.org -> myv.wikipedia.org
map-bms.wikipedia.org -> mzn.wikipedia.org
map-bms.wikipedia.org -> nah.wikipedia.org
map-bms.wikipedia.org -> nap.wikipedia.org
map-bms.wikipedia.org -> nds-nl.wikipedia.org
map-bms.wikipedia.org -> nds.wikipedia.org
map-bms.wikipedia.org -> ne.wikipedia.org
map-bms.wikipedia.org -> new.wikipedia.org
map-bms.wikipedia.org -> nia.wikipedia.org
map-bms.wikipedia.org -> nl.wikipedia.org
map-bms.wikipedia.org -> nn.wikipedia.org
map-bms.wikipedia.org -> no.wikipedia.org
map-bms.wikipedia.org -> nov.wikipedia.org
map-bms.wikipedia.org -> nqo.wikipedia.org
map-bms.wikipedia.org -> nr.wikipedia.org
map-bms.wikipedia.org -> nrm.wikipedia.org
map-bms.wikipedia.org -> nso.wikipedia.org
map-bms.wikipedia.org -> nup.wikipedia.org
map-bms.wikipedia.org -> nv.wikipedia.org
map-bms.wikipedia.org -> ny.wikipedia.org
map-bms.wikipedia.org -> oc.wikipedia.org
map-bms.wikipedia.org -> olo.wikipedia.org
map-bms.wikipedia.org -> om.wikipedia.org
map-bms.wikipedia.org -> or.wikipedia.org
map-bms.wikipedia.org -> os.wikipedia.org
map-bms.wikipedia.org -> pa.wikipedia.org
map-bms.wikipedia.org -> pag.wikipedia.org
map-bms.wikipedia.org -> pam.wikipedia.org
map-bms.wikipedia.org -> pap.wikipedia.org
map-bms.wikipedia.org -> pcd.wikipedia.org
map-bms.wikipedia.org -> pcm.wikipedia.org
map-bms.wikipedia.org -> pdc.wikipedia.org
map-bms.wikipedia.org -> pfl.wikipedia.org
map-bms.wikipedia.org -> pi.wikipedia.org
map-bms.wikipedia.org -> pl.wikipedia.org
map-bms.wikipedia.org -> pms.wikipedia.org
map-bms.wikipedia.org -> pnb.wikipedia.org
map-bms.wikipedia.org -> pnt.wikipedia.org
map-bms.wikipedia.org -> ppl.wikipedia.org
map-bms.wikipedia.org -> ps.wikipedia.org
map-bms.wikipedia.org -> pt.wikipedia.org
map-bms.wikipedia.org -> pwn.wikipedia.org
map-bms.wikipedia.org -> qu.wikipedia.org
map-bms.wikipedia.org -> rki.wikipedia.org
map-bms.wikipedia.org -> rm.wikipedia.org
map-bms.wikipedia.org -> rmy.wikipedia.org
map-bms.wikipedia.org -> rn.wikipedia.org
map-bms.wikipedia.org -> ro.wikipedia.org
map-bms.wikipedia.org -> roa-rup.wikipedia.org
map-bms.wikipedia.org -> roa-tara.wikipedia.org
map-bms.wikipedia.org -> rsk.wikipedia.org
map-bms.wikipedia.org -> ru.wikipedia.org
map-bms.wikipedia.org -> rue.wikipedia.org
map-bms.wikipedia.org -> rw.wikipedia.org
map-bms.wikipedia.org -> sa.wikipedia.org
map-bms.wikipedia.org -> sah.wikipedia.org
map-bms.wikipedia.org -> sat.wikipedia.org
map-bms.wikipedia.org -> sc.wikipedia.org
map-bms.wikipedia.org -> scn.wikipedia.org
map-bms.wikipedia.org -> sco.wikipedia.org
map-bms.wikipedia.org -> sd.wikipedia.org
